% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
2368	1	1	12	0	28	1095	0	1	1	0
2368	1	7	25	0	8	209	0	1	0	0
2369	1	15	13	0	28	1095	2	0	1	0
2369	1	5	15	0	4	69	0	1	1	0
2369	2	5	15	0	4	105	0	1	1	1
2369	2	13	16	0	8	209	0	1	0	1
2369	3	23	30	0	28	2292	1	0	0	0
2370	1	14	2	0	6	101	0	1	1	0
2370	1	13	16	0	8	137	0	1	1	0
2370	1	11	24	0	12	201	0	1	1	0
2370	3	26	16	0	8	437	0	1	1	0
2371	1	12	4	0	12	301	0	1	1	0
2371	1	6	23	0	8	209	0	1	1	0
2371	3	20	29	0	28	2292	1	0	0	0
2371	4	21	15	0	10	549	0	1	1	1
2372	3	29	3	0	10	173	0	1	1	0
2372	3	21	15	0	10	173	0	1	1	0
2372	3	30	25	0	4	69	0	1	1	0
2373	1	15	13	0	28	2292	2	0	1	0
2373	2	2	1	0	8	209	0	1	1	1
2373	2	15	13	0	28	1095	0	1	1	1
2374	3	17	14	0	6	325	0	1	1	0
2375	3	27	24	0	8	437	0	1	1	0
2376	3	23	30	0	28	2292	2	0	1	0
2376	4	18	2	0	10	261	0	1	1	1
2376	4	27	24	0	8	209	0	1	0	1
2377	1	13	16	0	8	209	0	1	1	0
2377	1	9	26	0	8	209	0	1	1	0
2378	1	3	14	0	8	437	0	1	1	0
2378	3	20	29	0	28	2292	2	0	1	0
2378	4	25	4	0	8	209	0	1	1	1
2378	4	23	30	0	28	1095	0	1	1	1
2379	1	11	24	0	12	621	0	1	1	0
2379	3	25	4	0	8	101	0	1	0	0
2379	3	21	15	0	10	129	0	1	0	0
2379	3	20	29	0	28	549	0	1	0	0
2379	3	23	30	0	28	549	0	1	0	0
2381	1	1	12	0	28	1095	0	1	0	0
2381	1	7	25	0	8	209	0	1	1	0
2381	3	24	23	0	4	225	0	1	1	0
2382	1	10	3	0	8	209	0	1	1	0
2382	1	5	15	0	4	105	0	1	1	0
2382	3	19	1	0	4	225	0	1	1	0
2383	1	15	13	0	28	2292	0	1	1	0
2384	1	13	16	0	8	209	0	1	0	0
2384	1	6	23	0	8	209	0	1	1	0
2384	3	28	26	0	10	261	0	1	1	0
2384	3	22	28	0	28	1095	0	1	0	0
2385	1	14	2	0	6	153	0	1	1	0
2385	1	9	26	0	8	209	0	1	1	0
2386	1	12	4	0	12	301	0	1	1	0
2386	1	15	13	0	28	1095	0	1	0	0
2386	3	20	29	0	28	549	1	0	1	0
2387	3	18	2	0	10	261	0	1	1	0
2387	3	30	25	0	4	105	0	1	1	0
2388	1	1	12	0	28	1095	1	0	0	0
2388	3	29	3	0	10	261	0	1	1	0
2388	3	25	4	0	8	209	0	1	1	0
2389	1	8	17	0	8	437	0	1	1	0
2389	3	16	17	0	4	225	0	1	1	0
2390	1	4	18	0	28	2292	0	1	1	0
2391	3	27	24	0	8	209	0	1	1	0
2391	3	22	28	0	28	1095	1	0	1	0
2392	3	26	16	0	8	209	0	1	1	0
2392	3	24	23	0	4	105	0	1	1	0
2393	1	13	16	0	8	437	0	1	1	0
2393	3	19	1	0	4	225	0	1	1	0
2394	1	2	1	0	8	209	0	1	1	0
2394	1	3	14	0	8	209	0	1	1	0
2394	3	20	29	0	28	1095	0	1	0	0
2394	3	23	30	0	28	1095	0	1	0	0
2395	1	1	12	0	28	1095	2	0	1	0
2395	3	21	15	0	10	549	0	1	1	0
2396	1	7	25	0	8	437	0	1	1	0
2398	1	11	24	0	12	621	0	1	1	0
2400	1	5	15	0	4	225	0	1	1	0
2401	1	10	3	0	8	209	0	1	1	0
2401	1	11	24	0	12	301	0	1	0	0
2401	3	20	29	0	28	1095	1	0	1	0
2401	3	23	30	0	28	1095	1	0	0	0
2401	4	28	26	0	10	549	0	1	1	1
2402	1	15	13	0	28	2292	0	1	0	0
2402	3	26	16	0	8	209	0	1	1	0
2402	3	28	26	0	10	261	0	1	0	0
2403	1	14	2	0	6	325	0	1	1	0
2403	3	18	2	0	10	261	0	1	1	0
2403	3	21	15	0	10	261	0	1	1	0
2404	1	9	26	0	8	437	0	1	1	0
2404	3	25	4	0	8	209	0	1	1	0
2404	3	30	25	0	4	105	0	1	1	0
2405	1	15	13	0	28	1095	0	1	0	0
2405	1	4	18	0	28	1095	0	1	0	0
2405	3	29	3	0	10	549	0	1	1	0
2406	1	14	2	0	6	153	0	1	0	0
2406	1	6	23	0	8	209	0	1	1	0
2407	3	17	14	0	6	325	0	1	1	0
2408	1	13	16	0	8	437	0	1	1	0
2408	3	23	30	0	28	1095	2	0	1	0
2409	1	15	13	0	28	2292	1	0	1	0
2410	1	3	14	0	8	209	0	1	1	0
2410	1	13	16	0	8	209	0	1	0	0
2410	3	27	24	0	8	437	0	1	1	0
2411	1	2	1	0	8	437	0	1	1	0
2411	3	23	30	0	28	2292	0	1	0	0
2412	1	1	12	0	28	1095	0	1	1	0
2412	1	4	18	0	28	1095	1	0	1	0
2413	1	9	26	0	8	437	0	1	1	0
2414	1	12	4	0	12	301	0	1	1	0
2414	1	7	25	0	8	209	0	1	1	0
2414	2	12	4	0	12	301	0	1	1	1
2414	2	7	25	0	8	209	0	1	0	1
2414	3	19	1	0	4	105	0	1	1	0
2414	3	24	23	0	4	105	0	1	1	0
2414	4	19	1	0	4	105	0	1	1	1
2414	4	24	23	0	4	105	0	1	0	1
2415	3	20	29	0	28	2292	0	1	1	0
2416	1	6	23	0	8	209	0	1	1	0
2416	1	11	24	0	12	301	0	1	1	0
2416	3	28	26	0	10	549	0	1	1	0
2417	1	10	3	0	8	437	0	1	1	0
2417	3	26	16	0	8	437	0	1	1	0
2418	1	15	13	0	28	1095	0	1	0	0
2418	1	5	15	0	4	105	0	1	1	0
2418	3	23	30	0	28	2292	1	0	0	0
2419	1	13	16	0	8	437	0	1	1	0
2420	3	21	15	0	10	261	0	1	1	0
2420	3	22	28	0	28	1095	0	1	1	0
2421	3	19	1	0	4	105	0	1	0	0
2421	3	30	25	0	4	105	0	1	1	0
2422	1	1	12	0	28	1095	0	1	0	0
2422	1	13	16	0	8	209	0	1	0	0
2422	3	29	3	0	10	261	0	1	1	0
2422	3	23	30	0	28	1095	0	1	1	0
2423	1	3	14	0	8	209	0	1	1	0
2423	1	9	26	0	8	209	0	1	1	0
2423	3	17	14	0	6	153	0	1	1	0
2423	3	21	15	0	10	261	0	1	0	0
2424	1	8	17	0	8	437	0	1	1	0
2424	3	24	23	0	4	225	0	1	1	0
2425	1	15	13	0	28	1095	1	0	0	0
2425	1	4	18	0	28	1095	0	1	0	0
2425	3	23	30	0	28	2292	2	0	1	0
2425	4	20	29	0	28	2292	0	1	1	1
2426	1	7	25	0	8	437	0	1	1	0
2426	3	27	24	0	8	209	0	1	1	0
2426	3	20	29	0	28	1095	0	1	0	0
2428	1	10	3	0	8	209	0	1	1	0
2428	1	11	24	0	12	301	0	1	1	0
2429	1	1	12	0	28	1095	1	0	0	0
2429	1	6	23	0	8	137	0	1	1	0
2429	2	15	13	0	28	1095	0	1	1	1
2429	2	6	23	0	8	209	0	1	0	1
2429	3	28	26	0	10	549	0	1	1	0
2431	1	13	16	0	8	209	0	1	1	0
2431	1	9	26	0	8	209	0	1	1	0
2431	3	29	3	0	10	261	0	1	1	0
2431	3	26	16	0	8	209	0	1	1	0
2432	1	15	13	0	28	1095	2	0	1	0
2432	1	4	18	0	28	1095	1	0	0	0
2432	2	15	13	0	28	1095	0	1	0	1
2432	2	5	15	0	4	105	0	1	1	1
2432	3	22	28	0	28	2292	0	1	0	0
2433	1	12	4	0	12	201	0	1	1	0
2433	1	15	13	0	28	749	0	1	0	0
2433	1	5	15	0	4	69	0	1	0	0
2433	3	16	17	0	4	225	0	1	1	0
2434	1	1	12	0	28	2292	0	1	1	0
2435	3	21	15	0	10	261	0	1	1	0
2435	3	30	25	0	4	105	0	1	1	0
2436	1	1	12	0	28	1095	2	0	1	0
2436	1	3	14	0	8	209	0	1	1	0
2437	3	17	14	0	6	153	0	1	1	0
2437	3	24	23	0	4	105	0	1	1	0
2437	4	17	14	0	6	153	0	1	0	1
2437	4	24	23	0	4	105	0	1	1	1
2438	1	14	2	0	6	325	0	1	1	0
2438	3	25	4	0	8	209	0	1	1	0
2438	3	20	29	0	28	1095	0	1	0	0
2439	1	4	18	0	28	1095	2	0	1	0
2439	1	11	24	0	12	201	0	1	0	0
2439	2	2	1	0	8	209	0	1	1	1
2439	2	11	24	0	12	301	0	1	0	1
2439	3	22	28	0	28	2292	1	0	0	0
2439	4	19	1	0	4	225	0	1	1	1
2440	1	2	1	0	8	209	0	1	0	0
2440	1	10	3	0	8	209	0	1	1	0
2441	1	15	13	0	28	1095	0	1	1	0
2441	1	6	23	0	8	209	0	1	1	0
2442	1	9	26	0	8	437	0	1	1	0
2442	3	28	26	0	10	549	0	1	1	0
2443	3	23	30	0	28	2292	0	1	1	0
2444	1	12	4	0	12	621	0	1	1	0
2444	3	16	17	0	4	225	0	1	1	0
2445	1	13	16	0	8	437	0	1	1	0
2445	3	27	24	0	8	209	0	1	1	0
2445	3	20	29	0	28	1095	1	0	0	0
2446	1	11	24	0	12	201	1	0	1	0
2446	1	7	25	0	8	209	0	1	1	0
2446	3	22	28	0	28	2292	2	0	1	0
2446	4	26	16	0	8	437	0	1	1	1
2448	1	4	18	0	28	2292	0	1	0	0
2448	3	30	25	0	4	225	0	1	1	0
2449	1	14	2	0	6	153	0	1	1	0
2449	1	13	16	0	8	209	0	1	0	0
2449	2	14	2	0	6	153	0	1	1	1
2449	2	13	16	0	8	209	0	1	0	1
2449	3	18	2	0	10	549	0	1	1	0
2450	1	3	14	0	8	437	0	1	1	0
2451	1	1	12	0	28	1095	0	1	0	0
2451	1	5	15	0	4	105	0	1	1	0
2451	3	19	1	0	4	225	0	1	1	0
2452	3	20	29	0	28	1095	2	0	1	0
2453	1	12	4	0	12	621	0	1	1	0
2453	3	25	4	0	8	209	0	1	1	0
2453	3	24	23	0	4	105	0	1	1	0
2454	1	14	2	0	6	153	0	1	0	0
2454	1	11	24	0	12	301	0	1	1	0
2454	3	29	3	0	10	549	0	1	1	0
2455	1	4	18	0	28	2292	1	0	0	0
2455	2	6	23	0	8	209	0	1	1	1
2455	2	9	26	0	8	209	0	1	1	1
2455	3	21	15	0	10	549	0	1	1	0
2457	1	2	1	0	8	209	0	1	1	0
2457	1	15	13	0	28	1095	0	1	0	0
2457	3	23	30	0	28	2292	0	1	0	0
2458	1	12	4	0	12	301	0	1	0	0
2458	1	1	12	0	28	1095	1	0	1	0
2458	3	20	29	0	28	2292	0	1	0	0
2459	1	8	17	0	8	437	0	1	1	0
2459	3	26	16	0	8	209	0	1	1	0
2459	3	28	26	0	10	261	0	1	1	0
2460	1	10	3	0	8	209	0	1	1	0
2460	1	11	24	0	12	301	0	1	0	0
2460	3	21	15	0	10	261	0	1	0	0
2460	3	22	28	0	28	1095	0	1	1	0
2461	3	27	24	0	8	437	0	1	1	0
2462	1	4	18	0	28	2292	2	0	1	0
2462	3	30	25	0	4	225	0	1	1	0
2463	1	15	13	0	28	1095	0	1	0	0
2463	1	13	16	0	8	209	0	1	1	0
2464	1	15	13	0	28	1095	1	0	0	0
2464	1	3	14	0	8	137	0	1	1	0
2464	3	23	30	0	28	2292	1	0	0	0
2464	4	29	3	0	10	549	0	1	1	1
2465	1	1	12	0	28	749	0	1	0	0
2465	1	5	15	0	4	69	0	1	1	0
2465	1	13	16	0	8	137	0	1	0	0
2465	2	1	12	0	28	1095	0	1	0	1
2465	2	5	15	0	4	105	0	1	1	1
2465	3	20	29	0	28	2292	1	0	1	0
2465	4	19	1	0	4	105	0	1	1	1
2465	4	17	14	0	6	153	0	1	1	1
2466	1	2	1	0	8	437	0	1	1	0
2466	3	19	1	0	4	69	0	1	1	0
2466	3	29	3	0	10	173	0	1	0	0
2466	3	17	14	0	6	101	0	1	0	0
2469	1	6	23	0	8	209	0	1	1	0
2469	1	9	26	0	8	209	0	1	1	0
2469	3	24	23	0	4	225	0	1	1	0
2471	1	15	13	0	28	1095	2	0	1	0
2471	2	15	13	0	28	2292	0	1	1	1
2471	3	23	30	0	28	2292	2	0	1	0
2472	1	1	12	0	28	749	1	0	1	0
2472	1	15	13	0	28	749	0	1	0	0
2472	1	11	24	0	12	201	0	1	1	0
2472	3	16	17	0	4	69	0	1	1	0
2472	3	24	23	0	4	69	0	1	0	0
2472	3	20	29	0	28	749	0	1	0	0
2473	1	10	3	0	8	437	0	1	1	0
2473	3	25	4	0	8	137	0	1	1	0
2473	3	24	23	0	4	69	0	1	0	0
2473	3	23	30	0	28	749	0	1	0	0
2474	1	12	4	0	12	621	0	1	1	0
2474	3	29	3	0	10	549	0	1	1	0
2475	3	28	26	0	10	549	0	1	1	0
2477	1	14	2	0	6	153	0	1	1	0
2477	1	7	25	0	8	209	0	1	1	0
2477	3	26	16	0	8	437	0	1	1	0
2478	1	15	13	0	28	1095	0	1	0	0
2478	1	13	16	0	8	209	0	1	1	0
2478	3	21	15	0	10	549	0	1	1	0
2479	1	3	14	0	8	437	0	1	1	0
2479	3	20	29	0	28	749	1	0	0	0
2480	1	2	1	0	8	437	0	1	1	0
2480	3	23	30	0	28	749	1	0	0	0
2480	4	27	24	0	8	437	0	1	1	1
2481	3	25	4	0	8	209	0	1	1	0
2481	3	27	24	0	8	209	0	1	0	0
2482	1	13	16	0	8	209	0	1	0	0
2482	1	4	18	0	28	1095	0	1	0	0
2482	3	30	25	0	4	225	0	1	1	0
2483	1	10	3	0	8	209	0	1	1	0
2483	1	5	15	0	4	105	0	1	1	0
2483	3	19	1	0	4	225	0	1	1	0
2484	1	4	18	0	28	1095	0	1	0	0
2484	1	11	24	0	12	301	0	1	1	0
2484	3	29	3	0	10	549	0	1	1	0
2485	1	6	23	0	8	437	0	1	1	0
2485	3	17	14	0	6	325	0	1	1	0
2486	3	20	29	0	28	749	2	0	1	0
2487	1	15	13	0	28	2292	0	1	0	0
2487	3	23	30	0	28	749	2	0	1	0
2488	1	2	1	0	8	437	0	1	1	0
2488	3	20	29	0	28	2292	0	1	0	0
2489	1	4	18	0	28	1095	1	0	1	0
2489	1	9	26	0	8	137	0	1	1	0
2489	2	12	4	0	12	301	0	1	1	1
2489	2	9	26	0	8	209	0	1	0	1
2491	3	28	26	0	10	549	0	1	1	0
2492	1	1	12	0	28	1095	0	1	0	0
2492	1	13	16	0	8	209	0	1	1	0
2492	3	17	14	0	6	153	0	1	0	0
2492	3	23	30	0	28	1095	0	1	0	0
2493	1	3	14	0	8	437	0	1	1	0
2493	3	26	16	0	8	437	0	1	1	0
2494	1	15	13	0	28	2292	1	0	1	0
2494	2	8	17	0	8	437	0	1	1	1
2495	3	20	29	0	28	2292	1	0	1	0
2495	4	30	25	0	4	225	0	1	1	1
2496	3	30	25	0	4	105	0	1	0	0
2496	3	22	28	0	28	1095	0	1	1	0
2497	1	13	16	0	8	209	0	1	0	0
2497	1	11	24	0	12	301	0	1	0	0
2497	3	16	17	0	4	105	0	1	1	0
2497	3	27	24	0	8	209	0	1	1	0
2497	4	16	17	0	4	105	0	1	1	1
2497	4	27	24	0	8	209	0	1	0	1
2498	1	6	23	0	8	209	0	1	1	0
2498	1	9	26	0	8	209	0	1	1	0
2499	1	10	3	0	8	209	0	1	1	0
2499	1	1	12	0	28	1095	1	0	0	0
2499	3	23	30	0	28	1095	1	0	0	0
2500	1	15	13	0	28	1095	0	1	0	0
2500	1	11	24	0	12	301	0	1	0	0
2500	3	21	15	0	10	549	0	1	1	0
2501	1	12	4	0	12	301	0	1	1	0
2501	1	15	13	0	28	1095	0	1	0	0
2501	3	19	1	0	4	105	0	1	1	0
2501	3	29	3	0	10	261	0	1	1	0
2501	4	19	1	0	4	105	0	1	1	1
2501	4	29	3	0	10	261	0	1	0	1
2502	1	14	2	0	6	153	0	1	1	0
2502	1	7	25	0	8	209	0	1	1	0
2502	3	24	23	0	4	225	0	1	1	0
2503	3	20	29	0	28	2292	0	1	1	0
2504	1	11	24	0	12	301	1	0	1	0
2504	1	7	25	0	8	209	0	1	0	0
2505	1	13	16	0	8	437	0	1	1	0
2505	3	23	30	0	28	2292	0	1	0	0
2506	1	1	12	0	28	1095	2	0	1	0
2506	1	3	14	0	8	137	0	1	1	0
2506	3	28	26	0	10	173	0	1	1	0
2506	3	23	30	0	28	1095	2	0	1	0
2506	4	26	16	0	8	209	0	1	1	1
2506	4	28	26	0	10	261	0	1	0	1
2507	1	15	13	0	28	1095	1	0	1	0
2507	1	13	16	0	8	101	0	1	0	0
2507	1	9	26	0	8	101	0	1	1	0
2507	2	5	15	0	6	153	0	1	1	1
2507	2	9	26	0	8	209	0	1	1	1
2508	1	10	3	0	8	209	0	1	1	0
2508	1	5	15	0	6	153	0	1	1	0
2509	1	4	18	0	28	2292	0	1	0	0
2509	3	21	15	0	10	549	0	1	1	0
2510	1	11	24	0	12	621	0	1	1	0
2510	3	30	25	0	4	225	0	1	1	0
2511	1	6	23	0	8	437	0	1	1	0
2511	3	18	2	0	10	549	0	1	1	0
2512	1	14	2	0	6	153	0	1	1	0
2512	1	9	26	0	8	209	0	1	0	0
2512	3	23	30	0	28	2292	1	0	1	0
2513	1	15	13	0	28	2292	0	1	0	0
2513	3	18	2	0	10	261	0	1	0	0
2513	3	29	3	0	10	261	0	1	1	0
2514	1	12	4	0	12	301	0	1	1	0
2514	1	15	13	0	28	1095	0	1	0	0
2515	1	12	4	0	12	301	0	1	0	0
2515	1	1	12	0	28	1095	0	1	0	0
2515	3	17	14	0	6	153	0	1	1	0
2515	3	27	24	0	8	209	0	1	1	0
2516	1	4	18	0	28	2292	1	0	1	0
2517	3	19	1	0	4	105	0	1	1	0
2517	3	27	24	0	8	209	0	1	0	0
2518	1	2	1	0	8	437	0	1	1	0
2518	3	20	29	0	28	2292	0	1	0	0
2519	1	13	16	0	8	437	0	1	1	0
2519	3	28	26	0	10	549	0	1	1	0
2520	1	15	13	0	28	2292	1	0	0	0
2520	2	3	14	0	8	209	0	1	1	1
2520	2	13	16	0	8	209	0	1	0	1
2520	3	23	30	0	28	2292	0	1	0	0
2521	3	26	16	0	8	437	0	1	1	0
2522	1	1	12	0	28	1095	1	0	1	0
2522	1	11	24	0	12	201	0	1	1	0
2522	2	10	3	0	8	209	0	1	1	1
2522	2	11	24	0	12	301	0	1	0	1
2524	1	4	18	0	28	1095	0	1	0	0
2524	1	6	23	0	8	209	0	1	1	0
2524	3	21	15	0	10	549	0	1	1	0
2525	1	9	26	0	8	437	0	1	1	0
2525	3	20	29	0	28	2292	1	0	0	0
2525	4	25	4	0	8	209	0	1	1	1
2525	4	30	25	0	4	105	0	1	1	1
2526	1	15	13	0	28	2292	0	1	0	0
2526	3	29	3	0	10	173	0	1	1	0
2526	3	25	4	0	8	137	0	1	0	0
2526	3	30	25	0	4	69	0	1	0	0
2527	1	15	13	0	28	2292	2	0	1	0
2527	2	12	4	0	12	621	0	1	1	1
2527	3	23	30	0	28	2292	1	0	1	0
2527	4	18	2	0	10	261	0	1	1	1
2527	4	24	23	0	4	105	0	1	1	1
2528	1	14	2	0	6	153	0	1	1	0
2528	1	12	4	0	12	301	0	1	1	0
2528	3	19	1	0	4	69	0	1	1	0
2528	3	18	2	0	10	173	0	1	0	0
2528	3	24	23	0	4	69	0	1	1	0
2529	1	8	17	0	8	437	0	1	1	0
2530	1	7	25	0	8	437	0	1	1	0
2531	1	4	18	0	28	1095	1	0	0	0
2531	3	22	28	0	28	2292	0	1	0	0
2532	1	5	15	0	6	153	0	1	1	0
2532	1	13	16	0	8	209	0	1	1	0
2532	3	20	29	0	28	2292	2	0	1	0
2532	4	27	24	0	8	437	0	1	1	1
2533	1	15	13	0	28	2292	1	0	1	0
2533	2	2	1	0	8	437	0	1	1	1
2534	1	2	1	0	8	209	0	1	0	0
2534	1	15	13	0	28	1095	0	1	0	0
2534	3	20	29	0	28	1095	0	1	1	0
2534	3	23	30	0	28	1095	0	1	0	0
2535	1	12	4	0	12	621	0	1	1	0
2535	3	26	16	0	8	437	0	1	1	0
2536	1	8	17	0	8	209	0	1	0	0
2536	1	11	24	0	12	301	0	1	1	0
2536	3	17	14	0	6	325	0	1	1	0
2537	1	3	14	0	8	209	0	1	1	0
2537	1	6	23	0	8	209	0	1	1	0
2537	3	28	26	0	10	549	0	1	1	0
2538	1	13	16	0	8	209	0	1	1	0
2538	1	4	18	0	28	1095	2	0	1	0
2538	3	22	28	0	28	2292	1	0	0	0
2538	4	21	15	0	10	549	0	1	1	1
2539	1	15	13	0	28	2292	0	1	0	0
2539	3	21	15	0	10	261	0	1	0	0
2539	3	30	25	0	4	105	0	1	1	0
2540	3	29	3	0	10	549	0	1	1	0
2541	1	15	13	0	28	1095	1	0	0	0
2541	1	9	26	0	8	209	0	1	1	0
2541	3	19	1	0	4	105	0	1	1	0
2541	3	23	30	0	28	1095	1	0	0	0
2541	4	19	1	0	4	225	0	1	1	1
2542	1	10	3	0	8	437	0	1	1	0
2544	1	1	12	0	28	1095	0	1	1	0
2544	1	13	16	0	8	209	0	1	1	0
2544	3	28	26	0	10	261	0	1	0	0
2544	3	20	29	0	28	1095	0	1	0	0
2545	3	22	28	0	28	2292	2	0	1	0
2546	1	15	13	0	28	2292	1	0	1	0
2547	1	4	18	0	28	2292	0	1	0	0
2547	3	23	30	0	28	2292	0	1	0	0
2548	1	12	4	0	12	301	0	1	1	0
2548	1	15	13	0	28	1095	2	0	1	0
2548	3	26	16	0	8	209	0	1	1	0
2548	3	23	30	0	28	1095	2	0	1	0
2549	3	25	4	0	8	437	0	1	1	0
2550	1	6	23	0	8	209	0	1	1	0
2550	1	9	26	0	8	209	0	1	1	0
2550	3	27	24	0	8	437	0	1	1	0
2551	1	10	3	0	8	437	0	1	1	0
2551	3	21	15	0	10	261	0	1	1	0
2551	3	20	29	0	28	1095	1	0	0	0
2552	1	11	24	0	12	621	0	1	1	0
2552	3	30	25	0	4	225	0	1	1	0
2553	1	15	13	0	28	1095	0	1	0	0
2553	1	7	25	0	8	209	0	1	1	0
2553	3	29	3	0	10	261	0	1	1	0
2553	3	16	17	0	4	105	0	1	1	0
2554	1	4	18	0	28	2292	1	0	0	0
2554	2	1	12	0	28	2292	0	1	0	1
2554	3	23	30	0	28	2292	1	0	0	0
2554	4	24	23	0	4	225	0	1	1	1
2555	1	12	4	0	12	201	0	1	1	0
2555	1	1	12	0	28	749	0	1	0	0
2555	1	15	13	0	28	749	0	1	0	0
2555	3	18	2	0	10	261	0	1	1	0
2555	3	24	23	0	4	105	0	1	0	0
2556	3	20	29	0	28	2292	0	1	1	0
2557	1	13	16	0	8	437	0	1	1	0
2558	1	5	15	0	6	325	0	1	1	0
2558	3	24	23	0	4	69	0	1	0	0
2558	3	20	29	0	28	1095	2	0	1	0
2558	4	19	1	0	4	105	0	1	1	1
2558	4	24	23	0	4	105	0	1	0	1
2559	1	13	16	0	8	209	0	1	0	0
2559	1	9	26	0	8	209	0	1	1	0
2560	1	15	13	0	28	1095	1	0	1	0
2560	1	5	15	0	6	153	0	1	0	0
2561	2	1	12	0	28	2292	1	0	0	1
2561	1	4	18	0	28	2292	2	0	1	0
2561	3	23	30	0	28	2292	2	0	1	0
2561	4	17	14	0	6	325	0	1	1	1
2562	1	3	14	0	8	137	0	1	1	0
2562	1	4	18	0	28	749	0	1	0	0
2562	1	6	23	0	8	137	0	1	1	0
2562	3	17	14	0	6	101	0	1	0	0
2562	3	28	26	0	10	173	0	1	1	0
2562	3	23	30	0	28	749	0	1	0	0
2563	1	10	3	0	8	437	0	1	1	0
2563	3	18	2	0	10	261	0	1	1	0
2563	3	26	16	0	8	209	0	1	1	0
2564	1	14	2	0	6	153	0	1	1	0
2564	1	8	17	0	8	209	0	1	1	0
2564	3	25	4	0	8	437	0	1	1	0
2565	1	8	17	0	8	209	0	1	0	0
2565	1	11	24	0	12	301	0	1	1	0
2566	3	21	15	0	10	261	0	1	1	0
2566	3	20	29	0	28	1095	0	1	1	0
2567	1	15	13	0	28	2292	0	1	0	0
2567	3	27	24	0	8	437	0	1	1	0
2568	1	12	4	0	12	621	0	1	1	0
2568	2	1	12	0	28	2292	2	0	1	1
2568	3	25	4	0	8	209	0	1	0	0
2568	3	16	17	0	4	105	0	1	1	0
2569	1	13	16	0	8	137	0	1	1	0
2569	1	4	18	0	28	749	1	0	0	0
2569	1	9	26	0	8	137	0	1	1	0
2569	3	19	1	0	4	69	0	1	1	0
2569	3	30	25	0	4	69	0	1	1	0
2569	3	23	30	0	28	749	1	0	0	0
2570	1	2	1	0	8	437	0	1	1	0
2571	1	15	13	0	28	1095	0	1	0	0
2571	1	7	25	0	8	209	0	1	1	0
2572	1	1	12	0	28	2292	0	1	1	0
2573	3	29	3	0	10	549	0	1	1	0
2574	1	15	13	0	28	2292	1	0	0	0
2574	2	14	2	0	6	325	0	1	1	1
2574	3	21	15	0	10	261	0	1	1	0
2574	3	20	29	0	28	1095	0	1	0	0
2575	1	14	2	0	6	153	0	1	0	0
2575	1	3	14	0	8	209	0	1	1	0
2575	3	27	24	0	8	437	0	1	1	0
2576	1	4	18	0	28	749	2	0	1	0
2576	2	6	23	0	8	437	0	1	1	1
2576	3	23	30	0	28	749	2	0	1	0
2577	1	10	3	0	8	137	0	1	1	0
2577	1	13	16	0	8	137	0	1	1	0
2577	1	6	23	0	8	137	0	1	0	0
2577	3	26	16	0	8	437	0	1	1	0
2578	1	4	18	0	28	2292	0	1	0	0
2578	3	28	26	0	10	261	0	1	1	0
2578	3	23	30	0	28	1095	0	1	0	0
2579	1	11	24	0	12	621	0	1	1	0
2579	3	18	2	0	10	261	0	1	1	0
2579	3	17	14	0	6	153	0	1	1	0
2581	1	15	13	0	28	2292	2	0	1	0
2581	2	15	13	0	28	2292	0	1	1	1
2581	3	20	29	0	28	1095	1	0	1	0
2582	1	12	4	0	12	201	0	1	1	0
2582	1	15	13	0	28	749	0	1	0	0
2582	1	5	15	0	4	69	0	1	1	0
2582	2	12	4	0	12	301	0	1	0	1
2582	2	5	15	0	4	105	0	1	1	1
2583	1	3	14	0	8	209	0	1	1	0
2583	1	13	16	0	8	209	0	1	0	0
2583	3	19	1	0	4	225	0	1	1	0
2584	1	8	17	0	8	437	0	1	1	0
2584	3	24	23	0	4	225	0	1	1	0
2585	1	4	18	0	28	2292	1	0	0	0
2585	3	30	25	0	4	105	0	1	1	0
2585	3	23	30	0	28	1095	1	0	0	0
2587	1	9	26	0	8	437	0	1	1	0
2587	3	29	3	0	10	549	0	1	1	0
2588	3	21	15	0	10	549	0	1	1	0
2590	1	15	13	0	28	1095	0	1	0	0
2590	1	6	23	0	8	209	0	1	1	0
2590	3	26	16	0	8	437	0	1	1	0
2591	1	12	4	0	12	621	0	1	1	0
2592	1	4	18	0	28	2292	2	0	1	0
2592	2	1	12	0	28	2292	0	1	1	1
2592	3	17	14	0	6	153	0	1	1	0
2592	3	23	30	0	28	1095	2	0	1	0
2593	3	25	4	0	8	437	0	1	1	0
2594	1	10	3	0	8	437	0	1	1	0
2594	3	19	1	0	4	225	0	1	1	0
2595	1	14	2	0	6	325	0	1	1	0
2595	3	18	2	0	10	549	0	1	1	0
2596	3	22	28	0	28	2292	0	1	1	0
2597	1	15	13	0	28	1095	1	0	0	0
2597	1	13	16	0	8	209	0	1	1	0
2597	3	16	17	0	6	325	0	1	1	0
2598	1	4	18	0	28	2292	0	1	0	0
2598	3	20	29	0	28	2292	0	1	0	0
2599	3	18	2	0	10	261	0	1	0	0
2599	3	28	26	0	10	261	0	1	1	0
2600	1	11	24	0	12	301	0	1	1	0
2600	1	7	25	0	8	209	0	1	1	0
2600	3	24	23	0	4	105	0	1	1	0
2600	3	20	29	0	28	1095	0	1	0	0
