% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
2757	1	4	18	0	28	2292	0	1	0
2757	2	4	18	0	28	2292	0	1	1
2757	3	28	26	0	10	549	0	1	0
2757	4	28	26	0	10	261	0	1	1
2757	4	23	30	0	28	1095	0	0	1
2758	1	9	26	0	8	437	0	1	0
2758	2	9	26	0	8	437	0	1	1
2758	3	21	15	0	10	549	0	1	0
2758	4	21	15	0	10	549	0	1	1
2759	1	15	13	0	28	2292	0	1	0
2759	2	15	13	0	28	2292	0	1	1
2760	1	15	13	0	28	2292	0	1	0
2760	2	15	13	0	28	2292	0	1	1
2761	1	13	16	0	8	209	0	1	0
2761	1	15	13	0	28	1095	0	0	0
2761	2	13	16	0	8	437	0	1	1
2761	3	26	16	0	8	437	0	1	0
2761	4	26	16	0	8	437	0	1	1
2762	1	5	15	0	4	105	0	1	0
2762	1	10	3	0	8	209	0	1	0
2762	2	10	3	0	8	209	0	1	1
2762	2	5	15	0	4	105	0	1	1
2762	3	20	29	0	28	2292	0	0	0
2762	4	23	30	0	28	2292	0	1	1
2763	1	13	16	0	8	437	0	1	0
2763	2	13	16	0	8	437	0	1	1
2763	3	19	1	0	4	105	0	1	0
2763	3	23	30	0	28	1095	0	1	0
2763	4	19	1	0	4	225	0	1	1
2764	1	4	18	0	28	2292	0	0	0
2764	2	1	12	0	28	2292	0	1	1
2764	3	30	25	0	4	225	0	1	0
2764	4	30	25	0	4	225	0	1	1
2765	1	1	12	0	28	2292	0	1	0
2765	3	17	14	0	6	153	0	1	0
2765	3	22	28	0	28	1095	0	1	0
2765	4	17	14	0	6	153	0	1	1
2765	4	22	28	0	28	1095	0	1	1
2766	1	2	1	0	8	209	0	1	0
2766	1	9	26	0	8	209	0	1	0
2766	2	2	1	0	8	209	0	1	1
2766	2	9	26	0	8	209	0	1	1
2766	3	25	4	0	8	209	0	1	0
2766	3	29	3	0	10	261	0	1	0
2766	4	25	4	0	8	209	0	1	1
2766	4	29	3	0	10	261	0	1	1
2767	1	4	18	0	28	1095	0	1	0
2767	1	11	24	0	12	301	0	1	0
2767	2	4	18	0	28	1095	0	1	1
2767	2	11	24	0	12	301	0	1	1
2767	3	20	29	0	28	1095	0	1	0
2767	3	24	23	0	4	105	0	1	0
2767	4	24	23	0	4	105	0	1	1
2767	4	20	29	0	28	1095	0	1	1
2768	1	3	14	0	8	209	0	1	0
2768	1	14	2	0	6	153	0	1	0
2768	2	14	2	0	6	153	0	1	1
2768	2	3	14	0	8	209	0	1	1
2768	3	16	17	0	4	225	0	1	0
2768	4	16	17	0	4	225	0	1	1
2769	1	11	24	0	12	621	0	1	0
2769	2	11	24	0	12	621	0	1	1
2769	3	20	29	0	28	2292	0	0	0
2769	4	19	1	0	4	225	0	1	1
2770	3	19	1	0	4	69	0	1	0
2770	3	20	29	0	28	749	0	1	0
2770	3	21	15	0	10	173	0	1	0
2770	4	21	15	0	10	261	0	1	1
2770	4	20	29	0	28	1095	0	1	1
2771	1	4	18	0	28	2292	0	0	0
2771	2	15	13	0	28	2292	0	1	1
2771	3	28	26	0	10	549	0	1	0
2771	4	28	26	0	10	549	0	1	1
2772	1	10	3	0	8	209	0	1	0
2772	1	15	13	0	28	1095	0	1	0
2772	2	10	3	0	8	437	0	1	1
2773	1	13	16	0	8	437	0	1	0
2773	2	13	16	0	8	437	0	1	1
2774	1	4	18	0	28	1095	0	0	0
2774	1	7	25	0	8	209	0	1	0
2774	2	7	25	0	8	437	0	1	1
2774	3	20	29	0	28	1095	0	0	0
2774	3	26	16	0	8	209	0	1	0
2774	4	26	16	0	8	437	0	1	1
2775	1	1	12	0	28	2292	0	1	0
2775	2	1	12	0	28	2292	0	1	1
2775	3	18	2	0	10	261	0	1	0
2775	3	23	30	0	28	1095	0	1	0
2775	4	18	2	0	10	261	0	1	1
2775	4	23	30	0	28	1095	0	1	1
2776	1	9	26	0	8	437	0	1	0
2776	2	9	26	0	8	437	0	1	1
2777	1	12	4	0	12	621	0	1	0
2777	2	12	4	0	12	621	0	1	1
2777	3	21	15	0	10	549	0	1	0
2777	4	21	15	0	10	549	0	1	1
2778	1	4	18	0	28	2292	0	1	0
2778	2	4	18	0	28	2292	0	1	1
2778	3	29	3	0	10	261	0	1	0
2778	3	30	25	0	4	105	0	1	0
2778	4	29	3	0	10	261	0	1	1
2778	4	30	25	0	4	105	0	1	1
2779	1	14	2	0	6	325	0	1	0
2779	2	14	2	0	6	325	0	1	1
2779	3	22	28	0	28	2292	0	1	0
2779	4	22	28	0	28	2292	0	1	1
2780	1	3	14	0	8	209	0	1	0
2780	1	11	24	0	12	301	0	1	0
2780	2	3	14	0	8	209	0	1	1
2780	2	11	24	0	12	301	0	1	1
2780	3	25	4	0	8	437	0	1	0
2780	4	25	4	0	8	437	0	1	1
2781	1	4	18	0	28	1095	0	0	0
2781	3	20	29	0	28	1095	0	0	0
2781	3	24	23	0	4	105	0	1	0
2781	4	24	23	0	4	225	0	1	1
2782	1	1	12	0	28	2292	0	0	0
2782	2	15	13	0	28	1095	0	1	1
2782	2	9	26	0	8	209	0	1	1
2782	3	23	30	0	28	1095	0	0	0
2782	3	29	3	0	10	261	0	1	0
2782	4	29	3	0	10	549	0	1	1
2783	1	9	26	0	8	209	0	1	0
2783	1	15	13	0	28	1095	0	1	0
2783	2	15	13	0	28	2292	0	1	1
2783	3	19	1	0	4	225	0	1	0
2783	4	19	1	0	4	225	0	1	1
2784	1	10	3	0	8	209	0	1	0
2784	1	13	16	0	8	209	0	1	0
2784	2	10	3	0	8	209	0	1	1
2784	2	13	16	0	8	209	0	1	1
2784	3	17	14	0	6	153	0	1	0
2784	3	20	29	0	28	1095	0	1	0
2784	4	17	14	0	6	153	0	1	1
2784	4	20	29	0	28	1095	0	1	1
2785	1	4	18	0	28	2292	0	0	0
2785	2	13	16	0	8	437	0	1	1
2785	3	28	26	0	10	549	0	1	0
2785	4	28	26	0	10	549	0	1	1
2786	1	13	16	0	8	437	0	1	0
2786	3	22	28	0	28	2292	0	0	0
2786	4	16	17	0	4	225	0	1	1
2787	1	1	12	0	28	2292	0	1	0
2787	2	1	12	0	28	2292	0	1	1
2787	3	16	17	0	4	225	0	1	0
2788	3	25	4	0	8	437	0	1	0
2788	4	25	4	0	8	437	0	1	1
2789	1	2	1	0	8	209	0	1	0
2789	1	4	18	0	28	1095	0	1	0
2789	2	2	1	0	8	209	0	1	1
2789	2	4	18	0	28	1095	0	1	1
2789	3	18	2	0	10	261	0	1	0
2789	3	23	30	0	28	1095	0	0	0
2789	4	18	2	0	10	549	0	1	1
2790	1	11	24	0	12	301	0	1	0
2790	1	14	2	0	6	153	0	1	0
2790	2	14	2	0	6	153	0	1	1
2790	2	11	24	0	12	301	0	1	1
2790	3	26	16	0	8	437	0	1	0
2790	4	26	16	0	8	437	0	1	1
2791	3	20	29	0	28	1095	0	0	0
2791	3	23	30	0	28	749	0	1	0
2791	4	21	15	0	10	261	0	1	1
2791	4	23	30	0	28	1095	0	1	1
2792	1	4	18	0	28	2292	0	0	0
2792	3	21	15	0	10	261	0	1	0
2792	3	30	25	0	4	105	0	1	0
2792	4	30	25	0	4	225	0	1	1
2793	1	3	14	0	8	209	0	1	0
2793	1	9	26	0	8	209	0	1	0
2793	2	3	14	0	8	209	0	1	1
2793	2	9	26	0	8	209	0	1	1
2794	3	19	1	0	4	225	0	1	0
2794	4	19	1	0	4	225	0	1	1
2795	1	15	13	0	28	2292	0	1	0
2795	2	15	13	0	28	2292	0	1	1
2796	1	4	18	0	28	1095	0	0	0
2797	3	20	29	0	28	2292	0	1	0
2797	4	20	29	0	28	2292	0	1	1
2798	1	13	16	0	8	209	0	1	0
2798	1	15	13	0	28	1095	0	1	0
2798	2	15	13	0	28	1095	0	1	1
2798	2	13	16	0	8	209	0	1	1
2799	1	7	25	0	8	209	0	1	0
2799	1	10	3	0	8	209	0	1	0
2799	2	10	3	0	8	209	0	1	1
2799	2	7	25	0	8	209	0	1	1
2799	3	29	3	0	10	549	0	1	0
2799	4	29	3	0	10	549	0	1	1
2800	1	13	16	0	8	437	0	1	0
2800	2	13	16	0	8	437	0	1	1
2801	1	9	26	0	8	437	0	1	0
2801	2	9	26	0	8	437	0	1	1
2801	3	18	2	0	10	549	0	1	0
2801	4	18	2	0	10	549	0	1	1
2802	3	17	14	0	6	325	0	1	0
2802	4	17	14	0	6	325	0	1	1
2803	1	1	12	0	28	1095	0	1	0
2803	1	14	2	0	6	153	0	1	0
2803	2	14	2	0	6	153	0	1	1
2803	2	1	12	0	28	1095	0	1	1
2803	3	21	15	0	10	549	0	1	0
2803	4	21	15	0	10	549	0	1	1
2804	1	11	24	0	12	621	0	1	0
2804	2	11	24	0	12	621	0	1	1
2804	3	25	4	0	8	437	0	1	0
2804	4	25	4	0	8	437	0	1	1
2805	1	11	24	0	12	621	0	1	0
2805	2	11	24	0	12	621	0	1	1
2805	3	24	23	0	4	105	0	1	0
2805	3	28	26	0	10	261	0	1	0
2805	4	24	23	0	4	105	0	1	1
2805	4	28	26	0	10	261	0	1	1
2806	1	15	13	0	28	2292	0	1	0
2806	2	15	13	0	28	2292	0	1	1
2806	3	22	28	0	28	2292	0	1	0
2806	4	22	28	0	28	2292	0	1	1
2807	3	16	17	0	4	105	0	1	0
2807	3	26	16	0	8	209	0	1	0
2807	4	16	17	0	4	105	0	1	1
2807	4	26	16	0	8	209	0	1	1
2808	1	2	1	0	8	209	0	1	0
2808	1	13	16	0	8	209	0	1	0
2808	2	2	1	0	8	209	0	1	1
2808	2	13	16	0	8	209	0	1	1
2809	1	2	1	0	8	209	0	1	0
2809	1	7	25	0	8	209	0	1	0
2809	2	2	1	0	8	209	0	1	1
2809	2	7	25	0	8	209	0	1	1
2809	3	23	30	0	28	2292	0	1	0
2809	4	23	30	0	28	2292	0	1	1
2810	1	1	12	0	28	1095	0	0	0
2810	1	9	26	0	8	209	0	1	0
2810	2	9	26	0	8	437	0	1	1
2810	3	19	1	0	4	105	0	1	0
2810	3	27	24	0	8	209	0	1	0
2810	4	19	1	0	4	105	0	1	1
2810	4	27	24	0	8	209	0	1	1
2811	1	4	18	0	28	1095	0	1	0
2811	1	15	13	0	28	1095	0	1	0
2811	2	15	13	0	28	1095	0	1	1
2811	2	4	18	0	28	1095	0	1	1
2811	3	30	25	0	4	225	0	1	0
2811	4	30	25	0	4	225	0	1	1
2813	1	15	13	0	28	2292	0	0	0
2813	3	22	28	0	28	2292	0	0	0
2813	4	20	29	0	28	2292	0	1	1
2814	1	10	3	0	8	437	0	1	0
2814	2	10	3	0	8	437	0	1	1
2814	3	20	29	0	28	2292	0	1	0
2815	1	13	16	0	8	437	0	1	0
2815	2	13	16	0	8	437	0	1	1
2816	1	1	12	0	28	2292	0	1	0
2816	2	1	12	0	28	2292	0	1	1
2816	3	23	30	0	28	2292	0	0	0
2816	4	22	28	0	28	2292	0	1	1
2817	1	1	12	0	28	1095	0	0	0
2817	1	11	24	0	12	201	0	1	0
2817	2	3	14	0	8	209	0	1	1
2817	2	11	24	0	12	301	0	1	1
2817	3	21	15	0	10	261	0	1	0
2817	3	22	28	0	28	1095	0	1	0
2817	4	21	15	0	10	549	0	1	1
2818	1	4	18	0	28	1095	0	0	0
2818	1	15	13	0	28	1095	0	0	0
2818	2	15	13	0	28	2292	0	1	1
2818	3	29	3	0	10	549	0	1	0
2818	4	29	3	0	10	549	0	1	1
2819	1	3	14	0	8	101	0	1	0
2819	1	8	17	0	8	101	0	1	0
2819	1	12	4	0	12	149	0	1	0
2819	1	15	13	0	28	549	0	1	0
2819	2	12	4	0	12	301	0	1	1
2819	2	8	17	0	8	209	0	1	1
2819	3	18	2	0	10	549	0	1	0
2819	4	18	2	0	10	549	0	1	1
2820	1	15	13	0	28	2292	0	0	0
2820	2	14	2	0	6	325	0	1	1
2820	3	22	28	0	28	2292	0	0	0
2820	4	25	4	0	8	209	0	1	1
2820	4	26	16	0	8	209	0	1	1
2821	1	9	26	0	8	209	0	1	0
2821	1	14	2	0	6	153	0	1	0
2821	2	9	26	0	8	437	0	1	1
2821	3	25	4	0	8	209	0	1	0
2821	3	26	16	0	8	209	0	1	0
2822	1	15	13	0	28	2292	0	1	0
2822	2	15	13	0	28	2292	0	1	1
2822	3	20	29	0	28	2292	0	1	0
2822	4	20	29	0	28	2292	0	1	1
2823	1	1	12	0	28	2292	0	0	0
2823	2	10	3	0	8	209	0	1	1
2823	2	13	16	0	8	209	0	1	1
2823	3	23	30	0	28	2292	0	0	0
2823	4	28	26	0	10	549	0	1	1
2824	1	10	3	0	8	209	0	1	0
2824	1	13	16	0	8	209	0	1	0
2824	2	13	16	0	8	437	0	1	1
2824	3	19	1	0	4	69	0	1	0
2824	3	23	30	0	28	749	0	1	0
2824	3	28	26	0	10	173	0	1	0
2824	4	19	1	0	4	105	0	1	1
2824	4	23	30	0	28	1095	0	1	1
2826	1	11	24	0	12	621	0	1	0
2826	2	11	24	0	12	621	0	1	1
2826	3	21	15	0	10	261	0	1	0
2826	3	29	3	0	10	261	0	1	0
2826	4	29	3	0	10	261	0	1	1
2826	4	21	15	0	10	261	0	1	1
2827	1	15	13	0	28	2292	0	0	0
2827	2	3	14	0	8	437	0	1	1
2827	3	30	25	0	4	225	0	1	0
2827	4	30	25	0	4	225	0	1	1
2828	1	3	14	0	8	209	0	1	0
2828	1	4	18	0	28	1095	0	1	0
2828	2	4	18	0	28	2292	0	1	1
2828	3	17	14	0	6	325	0	1	0
2828	4	17	14	0	6	325	0	1	1
2829	1	9	26	0	8	437	0	1	0
2829	2	9	26	0	8	437	0	1	1
2829	3	24	23	0	4	225	0	1	0
2829	4	24	23	0	4	225	0	1	1
2830	1	1	12	0	28	2292	0	0	0
2830	2	1	12	0	28	2292	0	1	1
2831	1	1	12	0	28	1095	0	1	0
2831	1	15	13	0	28	1095	0	1	0
2831	2	15	13	0	28	2292	0	1	1
2831	3	19	1	0	4	225	0	1	0
2831	4	19	1	0	4	225	0	1	1
2832	1	15	13	0	28	2292	0	1	0
2832	2	15	13	0	28	2292	0	1	1
2832	3	20	29	0	28	2292	0	1	0
2832	4	20	29	0	28	2292	0	1	1
2833	1	4	18	0	28	2292	0	1	0
2833	2	4	18	0	28	2292	0	1	1
2834	1	13	16	0	8	437	0	1	0
2834	2	13	16	0	8	437	0	1	1
2834	3	25	4	0	8	437	0	1	0
2834	4	25	4	0	8	437	0	1	1
2835	1	2	1	0	8	137	0	1	0
2835	1	4	18	0	28	1095	0	0	0
2835	2	2	1	0	8	209	0	1	1
2835	2	10	3	0	8	209	0	1	1
2835	3	28	26	0	10	549	0	1	0
2835	4	28	26	0	10	549	0	1	1
2836	1	7	25	0	8	137	0	1	0
2836	1	10	3	0	8	137	0	1	0
2836	1	13	16	0	8	137	0	1	0
2836	2	13	16	0	8	209	0	1	1
2836	2	7	25	0	8	209	0	1	1
2837	1	9	26	0	8	209	0	1	0
2837	1	11	24	0	12	301	0	1	0
2837	2	9	26	0	8	209	0	1	1
2837	2	11	24	0	12	301	0	1	1
2837	3	26	16	0	8	437	0	1	0
2837	4	26	16	0	8	437	0	1	1
2838	1	14	2	0	6	325	0	1	0
2838	2	14	2	0	6	325	0	1	1
2839	1	11	24	0	12	621	0	1	0
2839	2	11	24	0	12	621	0	1	1
2839	3	23	30	0	28	2292	0	1	0
2839	4	23	30	0	28	2292	0	1	1
2840	1	3	14	0	8	437	0	1	0
2840	2	3	14	0	8	437	0	1	1
2840	3	21	15	0	10	549	0	1	0
2840	4	21	15	0	10	549	0	1	1
2841	3	17	14	0	6	325	0	1	0
2841	4	17	14	0	6	325	0	1	1
2842	1	4	18	0	28	1095	0	0	0
2842	1	15	13	0	28	1095	0	1	0
2842	2	15	13	0	28	2292	0	1	1
2842	3	22	28	0	28	2292	0	1	0
2842	4	22	28	0	28	2292	0	1	1
2843	3	16	17	0	4	105	0	1	0
2843	3	30	25	0	4	105	0	1	0
2843	4	16	17	0	4	105	0	1	1
2843	4	30	25	0	4	105	0	1	1
2844	1	13	16	0	8	209	0	1	0
2844	1	15	13	0	28	1095	0	1	0
2844	2	15	13	0	28	1095	0	1	1
2844	2	13	16	0	8	209	0	1	1
2845	3	18	2	0	10	549	0	1	0
2845	4	18	2	0	10	549	0	1	1
2846	1	9	26	0	8	209	0	1	0
2846	1	14	2	0	6	153	0	1	0
2846	2	14	2	0	6	153	0	1	1
2846	2	9	26	0	8	209	0	1	1
2846	3	25	4	0	8	437	0	1	0
2846	4	25	4	0	8	437	0	1	1
2847	1	10	3	0	8	209	0	1	0
2847	1	14	2	0	6	153	0	1	0
2847	2	10	3	0	8	209	0	1	1
2847	2	14	2	0	6	153	0	1	1
2847	3	27	24	0	8	209	0	1	0
2847	3	29	3	0	10	261	0	1	0
2847	4	29	3	0	10	261	0	1	1
2847	4	27	24	0	8	209	0	1	1
2848	1	7	25	0	8	437	0	1	0
2848	2	7	25	0	8	437	0	1	1
2848	3	20	29	0	28	2292	0	1	0
2848	4	20	29	0	28	2292	0	1	1
2849	1	1	12	0	28	1095	0	1	0
2849	1	15	13	0	28	1095	0	0	0
2849	2	1	12	0	28	2292	0	1	1
2849	3	22	28	0	28	2292	0	0	0
2849	4	17	14	0	6	325	0	1	1
2850	1	3	14	0	8	209	0	1	0
2850	1	13	16	0	8	209	0	1	0
2850	2	3	14	0	8	209	0	1	1
2850	2	13	16	0	8	209	0	1	1
2850	3	17	14	0	6	153	0	1	0
2850	3	29	3	0	10	261	0	1	0
2850	4	29	3	0	10	549	0	1	1
2851	1	11	24	0	12	301	0	1	0
2851	1	15	13	0	28	1095	0	1	0
2851	2	15	13	0	28	1095	0	1	1
2851	2	11	24	0	12	301	0	1	1
2851	3	19	1	0	4	105	0	1	0
2851	3	21	15	0	10	261	0	1	0
2851	4	19	1	0	4	105	0	1	1
2851	4	21	15	0	10	261	0	1	1
2852	1	2	1	0	8	209	0	1	0
2852	1	4	18	0	28	1095	0	1	0
2852	2	2	1	0	8	209	0	1	1
2852	2	4	18	0	28	1095	0	1	1
2852	3	25	4	0	8	437	0	1	0
2852	4	25	4	0	8	437	0	1	1
2853	3	26	16	0	8	209	0	1	0
2853	3	28	26	0	10	261	0	1	0
2853	4	26	16	0	8	209	0	1	1
2853	4	28	26	0	10	261	0	1	1
2854	1	8	17	0	8	437	0	1	0
2854	2	8	17	0	8	437	0	1	1
2854	3	24	23	0	4	225	0	1	0
2854	4	24	23	0	4	225	0	1	1
2855	1	12	4	0	12	621	0	1	0
2855	2	12	4	0	12	621	0	1	1
2855	3	20	29	0	28	2292	0	0	0
2855	4	16	17	0	4	105	0	1	1
2855	4	17	14	0	6	153	0	1	1
2856	1	1	12	0	28	1095	0	0	0
2856	1	15	13	0	28	1095	0	0	0
2856	2	12	4	0	12	621	0	1	1
2856	3	22	28	0	28	2292	0	0	0
2856	4	23	30	0	28	2292	0	1	1
2857	1	12	4	0	12	621	0	1	0
2857	3	16	17	0	4	69	0	1	0
2857	3	17	14	0	6	101	0	1	0
2857	3	23	30	0	28	749	0	1	0
2858	1	15	13	0	28	1095	0	0	0
2858	2	15	13	0	28	2292	0	1	1
2859	1	9	26	0	8	137	0	1	0
2859	1	10	3	0	8	137	0	1	0
2859	1	15	13	0	28	749	0	1	0
2859	2	10	3	0	8	209	0	1	1
2859	2	9	26	0	8	209	0	1	1
2859	3	19	1	0	4	105	0	1	0
2859	3	30	25	0	4	105	0	1	0
2859	4	19	1	0	4	105	0	1	1
2859	4	30	25	0	4	105	0	1	1
2860	1	11	24	0	12	621	0	1	0
2860	2	11	24	0	12	621	0	1	1
2861	1	3	14	0	8	437	0	1	0
2861	2	3	14	0	8	437	0	1	1
2861	3	29	3	0	10	549	0	1	0
2861	4	29	3	0	10	549	0	1	1
2862	3	20	29	0	28	2292	0	0	0
2862	4	20	29	0	28	2292	0	1	1
2863	1	1	12	0	28	1095	0	0	0
2863	1	15	13	0	28	1095	0	0	0
2863	2	9	26	0	8	437	0	1	1
2863	3	20	29	0	28	2292	0	1	0
2863	4	20	29	0	28	2292	0	1	1
2864	1	9	26	0	8	209	0	1	0
2864	1	15	13	0	28	1095	0	1	0
2864	2	15	13	0	28	2292	0	1	1
2864	3	28	26	0	10	549	0	1	0
2864	4	28	26	0	10	549	0	1	1
2865	1	1	12	0	28	2292	0	1	0
2865	2	1	12	0	28	2292	0	1	1
2866	1	1	12	0	28	1095	0	1	0
2866	1	15	13	0	28	749	0	0	0
2866	2	1	12	0	28	1095	0	1	1
2866	2	15	13	0	28	1095	0	1	1
2866	3	18	2	0	10	261	0	1	0
2866	3	26	16	0	8	209	0	1	0
2866	4	18	2	0	10	261	0	1	1
2866	4	26	16	0	8	209	0	1	1
2867	1	4	18	0	28	1095	0	1	0
2867	1	15	13	0	28	1095	0	1	0
2867	2	4	18	0	28	2292	0	1	1
2867	3	17	14	0	6	153	0	1	0
2867	3	21	15	0	10	261	0	1	0
2867	4	17	14	0	6	153	0	1	1
2867	4	21	15	0	10	261	0	1	1
2868	1	10	3	0	8	209	0	1	0
2868	1	11	24	0	12	301	0	1	0
2868	2	10	3	0	8	209	0	1	1
2868	2	11	24	0	12	301	0	1	1
2869	1	14	2	0	6	325	0	1	0
2869	2	14	2	0	6	325	0	1	1
2869	3	30	25	0	4	225	0	1	0
2869	4	30	25	0	4	225	0	1	1
2870	1	2	1	0	8	437	0	1	0
2870	2	2	1	0	8	437	0	1	1
2870	3	25	4	0	8	437	0	1	0
2870	4	25	4	0	8	437	0	1	1
2871	1	3	14	0	8	209	0	1	0
2871	1	7	25	0	8	209	0	1	0
2871	2	3	14	0	8	209	0	1	1
2871	2	7	25	0	8	209	0	1	1
2871	3	24	23	0	4	225	0	1	0
2871	4	24	23	0	4	225	0	1	1
2872	3	29	3	0	10	549	0	1	0
2872	4	29	3	0	10	549	0	1	1
2873	1	9	26	0	8	137	0	1	0
2873	1	11	24	0	12	201	0	1	0
2873	1	15	13	0	28	749	0	0	0
2873	2	9	26	0	8	209	0	1	1
2873	2	11	24	0	12	301	0	1	1
2873	3	19	1	0	4	225	0	1	0
2873	4	19	1	0	4	225	0	1	1
2874	1	4	18	0	28	1095	0	0	0
2874	1	15	13	0	28	1095	0	0	0
2874	2	15	13	0	28	2292	0	1	1
2874	3	23	30	0	28	2292	0	1	0
2874	4	23	30	0	28	2292	0	1	1
2875	1	15	13	0	28	2292	0	1	0
2875	2	15	13	0	28	2292	0	1	1
2875	3	19	1	0	4	225	0	1	0
2875	4	19	1	0	4	225	0	1	1
2876	3	28	26	0	10	549	0	1	0
2876	4	28	26	0	10	549	0	1	1
2877	1	7	25	0	8	209	0	1	0
2877	1	10	3	0	8	209	0	1	0
2877	2	10	3	0	8	209	0	1	1
2877	2	7	25	0	8	209	0	1	1
2877	3	26	16	0	8	437	0	1	0
2877	4	26	16	0	8	437	0	1	1
2878	1	9	26	0	8	437	0	1	0
2878	2	9	26	0	8	437	0	1	1
2878	3	17	14	0	6	153	0	1	0
2878	3	22	28	0	28	1095	0	1	0
2878	4	17	14	0	6	153	0	1	1
2878	4	22	28	0	28	1095	0	1	1
2879	3	16	17	0	4	105	0	1	0
2879	3	21	15	0	10	261	0	1	0
2879	4	16	17	0	4	105	0	1	1
2879	4	21	15	0	10	261	0	1	1
2880	1	14	2	0	6	325	0	1	0
2880	2	14	2	0	6	325	0	1	1
2880	3	20	29	0	28	2292	0	1	0
2880	4	20	29	0	28	2292	0	1	1
2881	1	4	18	0	28	1095	0	0	0
2881	1	15	13	0	28	1095	0	0	0
2881	2	2	1	0	8	437	0	1	1
2881	3	23	30	0	28	2292	0	0	0
2881	4	25	4	0	8	209	0	1	1
2881	4	30	25	0	4	105	0	1	1
2882	1	2	1	0	8	137	0	1	0
2882	1	3	14	0	8	137	0	1	0
2882	1	11	24	0	12	201	0	1	0
2882	2	3	14	0	8	209	0	1	1
2882	2	11	24	0	12	301	0	1	1
2882	3	25	4	0	8	137	0	1	0
2882	3	27	24	0	8	137	0	1	0
2882	3	30	25	0	4	69	0	1	0
2882	4	27	24	0	8	437	0	1	1
2883	1	4	18	0	28	2292	0	1	0
2883	2	4	18	0	28	2292	0	1	1
2885	1	15	13	0	28	2292	0	1	0
2885	2	15	13	0	28	2292	0	1	1
2886	1	15	13	0	28	2292	0	1	0
2886	2	15	13	0	28	2292	0	1	1
2886	3	21	15	0	10	261	0	1	0
2886	3	29	3	0	10	261	0	1	0
2886	4	29	3	0	10	261	0	1	1
2886	4	21	15	0	10	261	0	1	1
2887	1	1	12	0	28	2292	0	1	0
2887	2	1	12	0	28	2292	0	1	1
2887	3	20	29	0	28	2292	0	0	0
2888	3	23	30	0	28	2292	0	0	0
2888	4	20	29	0	28	2292	0	1	1
2889	1	8	17	0	8	437	0	1	0
2889	2	8	17	0	8	437	0	1	1
2889	3	20	29	0	28	2292	0	1	0
2890	3	26	16	0	8	437	0	1	0
2890	4	26	16	0	8	437	0	1	1
2891	3	18	2	0	10	549	0	1	0
2891	4	18	2	0	10	549	0	1	1
2892	1	12	4	0	12	301	0	1	0
2892	1	14	2	0	6	153	0	1	0
2892	2	12	4	0	12	301	0	1	1
2892	2	14	2	0	6	153	0	1	1
2892	3	18	2	0	10	549	0	1	0
2892	4	18	2	0	10	549	0	1	1
2893	1	12	4	0	12	621	0	1	0
2893	2	12	4	0	12	621	0	1	1
2893	3	17	14	0	6	325	0	1	0
2893	4	17	14	0	6	325	0	1	1
2894	1	1	12	0	28	2292	0	0	0
2894	2	11	24	0	12	621	0	1	1
2894	3	20	29	0	28	2292	0	0	0
2895	1	4	18	0	28	1095	0	1	0
2895	1	11	24	0	12	301	0	1	0
2895	2	4	18	0	28	2292	0	1	1
2895	3	23	30	0	28	2292	0	1	0
2895	4	23	30	0	28	2292	0	1	1
2896	1	3	14	0	8	209	0	1	0
2896	1	12	4	0	12	301	0	1	0
2896	2	12	4	0	12	301	0	1	1
2896	2	3	14	0	8	209	0	1	1
2896	3	19	1	0	4	105	0	1	0
2896	3	25	4	0	8	209	0	1	0
2896	4	19	1	0	4	105	0	1	1
2896	4	25	4	0	8	209	0	1	1
2897	3	16	17	0	4	105	0	1	0
2897	3	28	26	0	10	261	0	1	0
2897	4	16	17	0	4	105	0	1	1
2897	4	28	26	0	10	261	0	1	1
2898	1	2	1	0	8	437	0	1	0
2898	2	2	1	0	8	437	0	1	1
2899	1	9	26	0	8	437	0	1	0
2899	2	9	26	0	8	437	0	1	1
2899	3	29	3	0	10	549	0	1	0
2899	4	29	3	0	10	549	0	1	1
2900	1	10	3	0	8	437	0	1	0
2900	2	10	3	0	8	437	0	1	1
2900	3	19	1	0	4	225	0	1	0
2900	4	19	1	0	4	225	0	1	1
2901	1	1	12	0	28	2292	0	0	0
2901	2	7	25	0	8	437	0	1	1
2901	3	20	29	0	28	1095	0	1	0
2901	3	24	23	0	4	105	0	1	0
2901	4	24	23	0	4	105	0	1	1
2901	4	20	29	0	28	1095	0	1	1
2902	1	4	18	0	28	1095	0	0	0
2902	1	7	25	0	8	137	0	1	0
2902	2	1	12	0	28	2292	0	1	1
2902	3	23	30	0	28	2292	0	0	0
2902	4	30	25	0	4	225	0	1	1
2903	1	1	12	0	28	1095	0	1	0
2903	1	9	26	0	8	209	0	1	0
2903	2	9	26	0	8	437	0	1	1
2903	3	21	15	0	10	261	0	1	0
2903	3	30	25	0	4	105	0	1	0
2903	4	21	15	0	10	549	0	1	1
2904	1	11	24	0	12	301	0	1	0
2904	1	14	2	0	6	153	0	1	0
2904	2	14	2	0	6	153	0	1	1
2904	2	11	24	0	12	301	0	1	1
2904	3	26	16	0	8	437	0	1	0
2904	4	26	16	0	8	437	0	1	1
2905	3	25	4	0	8	437	0	1	0
2905	4	25	4	0	8	437	0	1	1
